timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 00:49:26.640, 0, 22, 345 MHz, 69.03 W, 0 %, 0 MiB
2026/04/22 00:49:26.641, 1, 24, 345 MHz, 70.36 W, 0 %, 0 MiB
2026/04/22 00:49:26.642, 2, 24, 345 MHz, 71.23 W, 0 %, 0 MiB
2026/04/22 00:49:26.643, 3, 21, 345 MHz, 68.35 W, 0 %, 0 MiB
2026/04/22 00:49:26.644, 4, 22, 345 MHz, 70.99 W, 0 %, 0 MiB
2026/04/22 00:49:26.645, 5, 24, 345 MHz, 70.13 W, 0 %, 0 MiB
2026/04/22 00:49:26.646, 6, 23, 345 MHz, 68.67 W, 0 %, 0 MiB
2026/04/22 00:49:26.647, 7, 21, 345 MHz, 69.54 W, 0 %, 0 MiB
2026/04/22 00:49:27.648, 0, 22, 345 MHz, 69.08 W, 0 %, 0 MiB
2026/04/22 00:49:27.649, 1, 24, 345 MHz, 70.31 W, 0 %, 0 MiB
2026/04/22 00:49:27.649, 2, 24, 345 MHz, 71.18 W, 0 %, 0 MiB
2026/04/22 00:49:27.649, 3, 21, 345 MHz, 68.32 W, 0 %, 0 MiB
2026/04/22 00:49:27.650, 4, 22, 345 MHz, 70.96 W, 0 %, 0 MiB
2026/04/22 00:49:27.650, 5, 24, 345 MHz, 70.08 W, 0 %, 0 MiB
2026/04/22 00:49:27.650, 6, 23, 345 MHz, 68.71 W, 0 %, 0 MiB
2026/04/22 00:49:27.651, 7, 21, 345 MHz, 69.49 W, 0 %, 0 MiB
2026/04/22 00:49:28.651, 0, 22, 780 MHz, 70.59 W, 0 %, 4 MiB
2026/04/22 00:49:28.750, 1, 24, 345 MHz, 70.35 W, 0 %, 4 MiB
2026/04/22 00:49:28.750, 2, 24, 345 MHz, 71.26 W, 0 %, 4 MiB
2026/04/22 00:49:28.751, 3, 21, 345 MHz, 68.30 W, 0 %, 1 MiB
2026/04/22 00:49:28.751, 4, 22, 345 MHz, 70.93 W, 0 %, 1 MiB
2026/04/22 00:49:28.751, 5, 24, 345 MHz, 70.10 W, 0 %, 1 MiB
2026/04/22 00:49:28.752, 6, 23, 345 MHz, 68.70 W, 0 %, 1 MiB
2026/04/22 00:49:28.752, 7, 21, 345 MHz, 69.57 W, 0 %, 1 MiB
2026/04/22 00:49:29.752, 0, 22, 780 MHz, 71.84 W, 0 %, 4 MiB
2026/04/22 00:49:29.754, 1, 24, 345 MHz, 70.33 W, 0 %, 4 MiB
2026/04/22 00:49:29.768, 2, 24, 345 MHz, 71.26 W, 0 %, 4 MiB
2026/04/22 00:49:29.769, 3, 21, 345 MHz, 68.26 W, 0 %, 4 MiB
2026/04/22 00:49:29.771, 4, 22, 840 MHz, 73.16 W, 0 %, 4 MiB
2026/04/22 00:49:29.773, 5, 24, 345 MHz, 70.18 W, 0 %, 4 MiB
2026/04/22 00:49:29.774, 6, 23, 345 MHz, 68.69 W, 0 %, 4 MiB
2026/04/22 00:49:29.776, 7, 21, 345 MHz, 69.61 W, 0 %, 1 MiB
2026/04/22 00:49:30.777, 0, 22, 345 MHz, 69.53 W, 0 %, 4 MiB
2026/04/22 00:49:30.778, 1, 24, 345 MHz, 70.33 W, 0 %, 4 MiB
2026/04/22 00:49:30.778, 2, 24, 345 MHz, 71.17 W, 0 %, 4 MiB
