W0429 10:02:39.501000 1229688 torch/distributed/run.py:852] 
W0429 10:02:39.501000 1229688 torch/distributed/run.py:852] *****************************************
W0429 10:02:39.501000 1229688 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0429 10:02:39.501000 1229688 torch/distributed/run.py:852] *****************************************
Hyperparameters:
  adam_eps: 1e-08
  adam_wd: 0.02
  artifact_dir: 
  attn_clip_sigmas: 13.0
  attn_out_gate_enabled: False
  attn_out_gate_src: proj
  beta1: 0.9
  beta2: 0.95
  caseops_enabled: True
  compressor: brotli
  data_dir: ./data/
  datasets_dir: /project/flame/xingyuad/parameter-golf/data/datasets/fineweb_sp8192_cap
  distributed: True
  ema_decay: 0.9965
  embed_bits: 8
  embed_clip_sigmas: 20.0
  embed_lr: 0.6
  embed_wd: 0.085
  enable_looping_at: 0.35
  eval_seq_len: 2048
  eval_stride: 64
  fused_ce_enabled: True
  gate_window: 12
  gated_attn_enabled: False
  gated_attn_init_std: 0.01
  gated_attn_quant_gate: False
  global_ttt_batch_seqs: 32
  global_ttt_chunk_tokens: 32768
  global_ttt_epochs: 1
  global_ttt_grad_clip: 1.0
  global_ttt_lr: 0.001
  global_ttt_momentum: 0.9
  global_ttt_respect_doc_boundaries: True
  global_ttt_warmup_chunks: 0
  global_ttt_warmup_start_lr: 0.0
  gptq_calibration_batches: 16
  gptq_reserve_seconds: 4.0
  grad_accum_steps: 1
  grad_clip_norm: 0.3
  is_main_process: True
  iterations: 20000
  ln_scale: True
  local_rank: 0
  logfile: logs/s0pr1851_cap_seed42_8gpu_20260429_100236.txt
  logit_softcap: 30.0
  loop_end: 5
  loop_start: 3
  lqer_asym_enabled: True
  lqer_asym_group: 64
  lqer_enabled: True
  lqer_factor_bits: 4
  lqer_rank: 4
  lqer_top_k: 3
  matrix_bits: 6
  matrix_clip_sigmas: 12.85
  matrix_lr: 0.026
  max_wallclock_seconds: 4800.0
  min_lr: 0.0
  mlp_clip_sigmas: 10.0
  mlp_mult: 4.0
  model_dim: 512
  model_path: final_model.pt
  muon_backend_steps: 5
  muon_momentum: 0.97
  muon_momentum_warmup_start: 0.92
  muon_momentum_warmup_steps: 1500
  muon_row_normalize: True
  muon_wd: 0.095
  num_heads: 8
  num_kv_heads: 4
  num_layers: 11
  num_loops: 2
  parallel_final_lane: mean
  parallel_start_layer: 8
  phased_ttt_num_phases: 1
  phased_ttt_prefix_docs: 2000
  qk_gain_init: 5.0
  quantized_model_path: final_model.int6.ptz
  rank: 0
  rope_base: 10000.0
  rope_dims: 16
  rope_train_seq_len: 2048
  rope_yarn: False
  run_id: s0pr1851_cap_seed42_8gpu_20260429_100236
  scalar_lr: 0.02
  seed: 42
  skip_gates_enabled: True
  smear_gate_enabled: False
  sparse_attn_gate_enabled: False
  sparse_attn_gate_init_std: 0.0
  sparse_attn_gate_scale: 1.0
  tie_embeddings: True
  tied_embed_init_std: 0.005
  tied_embed_lr: 0.03
  tokenizer_path: /project/flame/xingyuad/parameter-golf/data/tokenizers/fineweb_8192_cap_bpe.model
  train_batch_tokens: 786432
  train_files: /project/flame/xingyuad/parameter-golf/data/datasets/fineweb_sp8192_cap/fineweb_train_*.bin
  train_log_every: 100
  train_seq_len: 2048
  ttt_batch_size: 64
  ttt_beta1: 0.0
  ttt_beta2: 0.999
  ttt_chunk_size: 48
  ttt_enabled: True
  ttt_eval_batches: 
  ttt_eval_seq_len: 2048
  ttt_grad_steps: 1
  ttt_k_lora: True
  ttt_lora_lr: 0.0001
  ttt_lora_rank: 96
  ttt_mlp_lora: True
  ttt_o_lora: True
  ttt_optimizer: adam
  ttt_weight_decay: 1.0
  val_batch_tokens: 524288
  val_bytes_files: /project/flame/xingyuad/parameter-golf/data/datasets/fineweb_sp8192_cap/fineweb_val_bytes_*.bin
  val_doc_fraction: 1.0
  val_files: /project/flame/xingyuad/parameter-golf/data/datasets/fineweb_sp8192_cap/fineweb_val_*.bin
  val_loss_every: 500
  vocab_size: 7972
  warmdown_frac: 0.75
  warmup_steps: 20
  world_size: 8
  xsa_last_n: 11
train_shards: 128
val_tokens: 40863744
model_params:35831962
gptq:reserving 4s, effective=4796000ms
warmup_cu_buckets:64,128,192,256 iters_each:3
warmup_step: 1/20
warmup_step: 2/20
warmup_step: 3/20
warmup_step: 4/20
warmup_step: 5/20
warmup_step: 6/20
warmup_step: 10/20
warmup_step: 20/20
loop_warmup:enabled encoder:[0, 1, 2, 3, 4, 5, 3, 4] decoder:[5, 3, 4, 5, 6, 7, 8, 9, 10]
loop_warmup_step: 1/20
loop_warmup_step: 2/20
loop_warmup_step: 3/20
loop_warmup_step: 4/20
loop_warmup_step: 5/20
loop_warmup_step: 6/20
loop_warmup_step: 10/20
loop_warmup_step: 20/20
0/20000 val_loss: 8.9804 val_bpb: 3.5041
1/20000 train_loss: 8.9807 train_time: 0.0m tok/s: 12999528
2/20000 train_loss: 12.3324 train_time: 0.0m tok/s: 10925000
3/20000 train_loss: 11.2624 train_time: 0.0m tok/s: 9622520
4/20000 train_loss: 9.4269 train_time: 0.0m tok/s: 9066463
5/20000 train_loss: 8.2189 train_time: 0.0m tok/s: 8848786
100/20000 train_loss: 4.0249 train_time: 0.2m tok/s: 8147905
200/20000 train_loss: 3.5882 train_time: 0.3m tok/s: 8007303
300/20000 train_loss: 3.4670 train_time: 0.5m tok/s: 7967124
400/20000 train_loss: 3.2057 train_time: 0.7m tok/s: 7941778
500/20000 train_loss: 3.2772 train_time: 0.8m tok/s: 7972237
500/20000 val_loss: 3.2914 val_bpb: 1.2843
600/20000 train_loss: 3.3006 train_time: 1.0m tok/s: 7947117
700/20000 train_loss: 3.2299 train_time: 1.2m tok/s: 7935360
800/20000 train_loss: 3.0354 train_time: 1.3m tok/s: 7926072
900/20000 train_loss: 3.3207 train_time: 1.5m tok/s: 7914124
1000/20000 train_loss: 3.2338 train_time: 1.7m tok/s: 7932078
1000/20000 val_loss: 3.1728 val_bpb: 1.2380
1100/20000 train_loss: 3.2116 train_time: 1.8m tok/s: 7927372
1200/20000 train_loss: 3.2421 train_time: 2.0m tok/s: 7922352
1300/20000 train_loss: 3.1600 train_time: 2.2m tok/s: 7918514
