timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/22 18:44:21.515, 0, 21, 345 MHz, 69.18 W, 0 %, 0 MiB
2026/04/22 18:44:21.519, 1, 23, 345 MHz, 68.93 W, 0 %, 0 MiB
2026/04/22 18:44:21.523, 2, 24, 345 MHz, 68.33 W, 0 %, 0 MiB
2026/04/22 18:44:21.527, 3, 21, 345 MHz, 68.93 W, 0 %, 0 MiB
2026/04/22 18:44:21.532, 4, 21, 345 MHz, 69.20 W, 0 %, 0 MiB
2026/04/22 18:44:21.536, 5, 24, 345 MHz, 69.29 W, 0 %, 0 MiB
2026/04/22 18:44:21.540, 6, 22, 345 MHz, 70.85 W, 0 %, 0 MiB
2026/04/22 18:44:21.544, 7, 22, 345 MHz, 67.32 W, 0 %, 0 MiB
2026/04/22 18:44:22.548, 0, 21, 345 MHz, 69.12 W, 0 %, 0 MiB
2026/04/22 18:44:22.554, 1, 23, 345 MHz, 68.93 W, 0 %, 0 MiB
2026/04/22 18:44:22.558, 2, 24, 345 MHz, 68.35 W, 0 %, 0 MiB
2026/04/22 18:44:22.562, 3, 21, 345 MHz, 68.95 W, 0 %, 0 MiB
2026/04/22 18:44:22.566, 4, 21, 345 MHz, 69.14 W, 0 %, 0 MiB
2026/04/22 18:44:22.570, 5, 24, 345 MHz, 69.30 W, 0 %, 0 MiB
2026/04/22 18:44:22.573, 6, 22, 345 MHz, 70.83 W, 0 %, 0 MiB
2026/04/22 18:44:22.577, 7, 22, 345 MHz, 67.35 W, 0 %, 0 MiB
2026/04/22 18:44:23.581, 0, 21, 345 MHz, 69.13 W, 0 %, 4 MiB
2026/04/22 18:44:23.639, 1, 23, 345 MHz, 68.89 W, 0 %, 1 MiB
2026/04/22 18:44:23.639, 2, 24, 345 MHz, 68.30 W, 0 %, 1 MiB
2026/04/22 18:44:23.640, 3, 21, 345 MHz, 68.91 W, 0 %, 1 MiB
2026/04/22 18:44:23.641, 4, 21, 345 MHz, 69.14 W, 0 %, 1 MiB
2026/04/22 18:44:23.644, 5, 24, 345 MHz, 69.21 W, 0 %, 1 MiB
2026/04/22 18:44:23.644, 6, 22, 345 MHz, 70.83 W, 0 %, 1 MiB
2026/04/22 18:44:23.648, 7, 22, 345 MHz, 67.39 W, 0 %, 1 MiB
2026/04/22 18:44:24.654, 0, 21, 345 MHz, 69.15 W, 0 %, 4 MiB
2026/04/22 18:44:24.658, 1, 23, 345 MHz, 69.03 W, 0 %, 4 MiB
2026/04/22 18:44:24.659, 2, 24, 345 MHz, 68.35 W, 0 %, 4 MiB
2026/04/22 18:44:24.660, 3, 21, 345 MHz, 68.96 W, 0 %, 4 MiB
2026/04/22 18:44:24.661, 4, 21, 345 MHz, 69.21 W, 0 %, 4 MiB
2026/04/22 18:44:24.663, 5, 24, 345 MHz, 69.24 W, 0 %, 2 MiB
2026/04/22 18:44:24.665, 6, 22, 345 MHz, 70.78 W, 0 %, 1 MiB
2026/04/22 18:44:24.666, 7, 22, 345 MHz, 67.37 W, 0 %, 1 MiB
2026/04/22 18:44:25.667, 0, 21, 345 MHz, 69.17 W, 0 %, 4 MiB
2026/04/22 18:44:25.669, 1, 23, 345 MHz, 68.97 W, 0 %, 4 MiB
2026/04/22 18:44:25.670, 2, 24, 345 MHz, 68.37 W, 0 %, 4 MiB
2026/04/22 18:44:25.671, 3, 21, 345 MHz, 68.93 W, 0 %, 4 MiB
2026/04/22 18:44:25.671, 4, 21, 345 MHz, 69.18 W, 0 %, 4 MiB
2026/04/22 18:44:25.672, 5, 24, 345 MHz, 69.28 W, 0 %, 4 MiB
2026/04/22 18:44:25.673, 6, 22, 345 MHz, 70.87 W, 0 %, 4 MiB
2026/04/22 18:44:25.673, 7, 22, 345 MHz, 67.36 W, 0 %, 4 MiB
2026/04/22 18:44:26.674, 0, 21, 345 MHz, 69.12 W, 0 %, 4 MiB
2026/04/22 18:44:26.677, 1, 23, 345 MHz, 68.96 W, 0 %, 4 MiB
2026/04/22 18:44:26.678, 2, 24, 345 MHz, 68.34 W, 0 %, 4 MiB
2026/04/22 18:44:26.679, 3, 21, 345 MHz, 68.91 W, 0 %, 4 MiB
2026/04/22 18:44:26.680, 4, 21, 345 MHz, 69.21 W, 0 %, 4 MiB
2026/04/22 18:44:26.683, 5, 24, 345 MHz, 69.29 W, 0 %, 4 MiB
2026/04/22 18:44:26.686, 6, 22, 345 MHz, 70.86 W, 0 %, 4 MiB
2026/04/22 18:44:26.686, 7, 22, 345 MHz, 67.36 W, 0 %, 4 MiB
2026/04/22 18:44:27.687, 0, 21, 345 MHz, 69.20 W, 0 %, 4 MiB
2026/04/22 18:44:27.688, 1, 23, 345 MHz, 68.93 W, 0 %, 4 MiB
2026/04/22 18:44:27.688, 2, 24, 345 MHz, 68.39 W, 0 %, 4 MiB
2026/04/22 18:44:27.689, 3, 21, 345 MHz, 68.92 W, 0 %, 4 MiB
2026/04/22 18:44:27.689, 4, 21, 345 MHz, 69.20 W, 0 %, 4 MiB
2026/04/22 18:44:27.690, 5, 24, 345 MHz, 69.30 W, 0 %, 4 MiB
2026/04/22 18:44:27.690, 6, 22, 345 MHz, 70.85 W, 0 %, 4 MiB
2026/04/22 18:44:27.691, 7, 22, 345 MHz, 67.32 W, 0 %, 4 MiB
2026/04/22 18:44:28.691, 0, 21, 345 MHz, 69.29 W, 0 %, 4 MiB
2026/04/22 18:44:28.693, 1, 23, 345 MHz, 68.97 W, 0 %, 4 MiB
2026/04/22 18:44:28.694, 2, 24, 345 MHz, 68.35 W, 0 %, 4 MiB
2026/04/22 18:44:28.697, 3, 21, 345 MHz, 68.96 W, 0 %, 4 MiB
2026/04/22 18:44:28.698, 4, 21, 345 MHz, 69.18 W, 0 %, 4 MiB
2026/04/22 18:44:28.699, 5, 24, 345 MHz, 69.32 W, 0 %, 4 MiB
2026/04/22 18:44:28.703, 6, 22, 345 MHz, 70.82 W, 0 %, 4 MiB
2026/04/22 18:44:28.708, 7, 22, 345 MHz, 67.34 W, 0 %, 4 MiB
2026/04/22 18:44:29.709, 0, 21, 345 MHz, 69.15 W, 0 %, 4 MiB
2026/04/22 18:44:29.712, 1, 23, 345 MHz, 68.92 W, 0 %, 4 MiB
2026/04/22 18:44:29.714, 2, 24, 345 MHz, 68.37 W, 0 %, 4 MiB
2026/04/22 18:44:29.718, 3, 21, 345 MHz, 68.97 W, 0 %, 4 MiB
2026/04/22 18:44:29.718, 4, 21, 345 MHz, 69.19 W, 0 %, 4 MiB
2026/04/22 18:44:29.722, 5, 24, 345 MHz, 69.30 W, 0 %, 4 MiB
2026/04/22 18:44:29.724, 6, 22, 345 MHz, 70.82 W, 0 %, 4 MiB
2026/04/22 18:44:29.730, 7, 22, 345 MHz, 67.36 W, 0 %, 4 MiB
2026/04/22 18:44:30.731, 0, 21, 345 MHz, 69.09 W, 0 %, 4 MiB
2026/04/22 18:44:30.735, 1, 23, 345 MHz, 68.89 W, 0 %, 4 MiB
2026/04/22 18:44:30.737, 2, 24, 345 MHz, 68.35 W, 0 %, 4 MiB
2026/04/22 18:44:30.738, 3, 21, 345 MHz, 68.93 W, 0 %, 4 MiB
2026/04/22 18:44:30.740, 4, 21, 345 MHz, 69.19 W, 0 %, 4 MiB
2026/04/22 18:44:30.741, 5, 24, 345 MHz, 69.29 W, 0 %, 4 MiB
2026/04/22 18:44:30.744, 6, 22, 345 MHz, 70.82 W, 0 %, 4 MiB
2026/04/22 18:44:30.745, 7, 22, 345 MHz, 67.38 W, 0 %, 4 MiB
2026/04/22 18:44:31.746, 0, 21, 345 MHz, 69.15 W, 0 %, 4 MiB
2026/04/22 18:44:31.748, 1, 23, 345 MHz, 68.96 W, 0 %, 4 MiB
2026/04/22 18:44:31.749, 2, 24, 345 MHz, 68.31 W, 0 %, 4 MiB
2026/04/22 18:44:31.749, 3, 22, 1980 MHz, 105.70 W, 0 %, 529 MiB
2026/04/22 18:44:31.750, 4, 21, 345 MHz, 69.19 W, 0 %, 4 MiB
2026/04/22 18:44:31.751, 5, 25, 1980 MHz, 98.97 W, 0 %, 529 MiB
