START: BI_xsa4  Fri Apr  3 18:44:00 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:4 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:226ms step:226ms
step:2/100000 loss:6.6796 t:411ms step:185ms
step:3/100000 loss:6.2050 t:599ms step:187ms
step:4/100000 loss:6.0702 t:786ms step:187ms
step:5/100000 loss:6.1458 t:973ms step:187ms
step:10/100000 loss:5.8754 t:1915ms step:182ms
step:20/100000 loss:5.5652 t:3776ms step:184ms
step:30/100000 loss:5.0719 t:5634ms step:187ms
step:40/100000 loss:4.9951 t:7499ms step:186ms
step:50/100000 loss:4.8481 t:9361ms step:187ms
step:60/100000 loss:4.8038 t:11246ms step:187ms
step:70/100000 loss:4.6317 t:13115ms step:187ms
step:80/100000 loss:4.5839 t:14979ms step:187ms
step:90/100000 loss:4.5516 t:16845ms step:187ms
step:100/100000 loss:4.6154 t:18720ms step:186ms
step:110/100000 loss:4.4681 t:20580ms step:187ms
step:120/100000 loss:4.3375 t:22445ms step:187ms
step:130/100000 loss:4.4398 t:24308ms step:187ms
step:140/100000 loss:4.2318 t:26214ms step:195ms
step:150/100000 loss:4.4587 t:28110ms step:187ms
step:160/100000 loss:4.2414 t:29982ms step:187ms
step:170/100000 loss:4.3033 t:31852ms step:186ms
step:180/100000 loss:4.3389 t:33714ms step:182ms
step:190/100000 loss:4.1798 t:35597ms step:184ms
step:200/100000 loss:4.1360 t:37460ms step:185ms
step:210/100000 loss:4.1054 t:39324ms step:186ms
step:220/100000 loss:4.2403 t:41186ms step:185ms
step:230/100000 loss:4.2971 t:43051ms step:187ms
step:240/100000 loss:4.0350 t:44932ms step:185ms
step:250/100000 loss:4.2103 t:46795ms step:185ms
step:260/100000 loss:4.2095 t:48658ms step:186ms
step:270/100000 loss:4.1097 t:50527ms step:187ms
step:280/100000 loss:4.0241 t:52424ms step:212ms
step:290/100000 loss:4.2543 t:54278ms step:186ms
step:300/100000 loss:4.1928 t:56142ms step:188ms
step:310/100000 loss:4.0857 t:58007ms step:187ms
step:320/100000 loss:4.1348 t:59873ms step:185ms
step:330/100000 loss:4.0131 t:61749ms step:186ms
step:340/100000 loss:4.1400 t:63628ms step:184ms
step:350/100000 loss:4.2740 t:65490ms step:186ms
step:360/100000 loss:4.3010 t:67371ms step:187ms
step:370/100000 loss:4.1475 t:69238ms step:185ms
step:380/100000 loss:4.0498 t:71122ms step:203ms
