START: BC_wht128  Fri Apr  3 18:13:18 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:543ms step:543ms
step:2/100000 loss:6.6796 t:826ms step:283ms
step:3/100000 loss:6.2051 t:1111ms step:285ms
step:4/100000 loss:6.0702 t:1398ms step:286ms
step:5/100000 loss:6.1456 t:1685ms step:287ms
step:10/100000 loss:5.8775 t:3120ms step:279ms
step:20/100000 loss:5.6099 t:5979ms step:285ms
step:30/100000 loss:5.0870 t:8964ms step:290ms
step:40/100000 loss:5.0000 t:11887ms step:292ms
step:50/100000 loss:4.8313 t:14794ms step:290ms
step:60/100000 loss:4.8313 t:17688ms step:294ms
step:70/100000 loss:4.6298 t:20594ms step:291ms
step:80/100000 loss:4.5775 t:23531ms step:289ms
step:90/100000 loss:4.5527 t:26437ms step:290ms
step:100/100000 loss:4.5965 t:29351ms step:291ms
step:110/100000 loss:4.4479 t:32276ms step:293ms
step:120/100000 loss:4.3179 t:35187ms step:293ms
step:130/100000 loss:4.3693 t:38098ms step:290ms
step:140/100000 loss:4.2490 t:41027ms step:292ms
step:150/100000 loss:4.4895 t:43943ms step:291ms
step:160/100000 loss:4.2644 t:46837ms step:292ms
step:170/100000 loss:4.2673 t:49777ms step:292ms
step:180/100000 loss:4.3105 t:52695ms step:293ms
step:190/100000 loss:4.2100 t:55610ms step:289ms
step:200/100000 loss:4.1267 t:58544ms step:290ms
step:210/100000 loss:4.1392 t:61461ms step:292ms
step:220/100000 loss:4.2303 t:64379ms step:289ms
step:230/100000 loss:4.3362 t:67312ms step:292ms
step:240/100000 loss:4.0419 t:70277ms step:291ms
step:250/100000 loss:4.2037 t:73193ms step:291ms
step:260/100000 loss:4.2298 t:76096ms step:289ms
step:270/100000 loss:4.1175 t:79010ms step:292ms
step:280/100000 loss:4.0416 t:81927ms step:291ms
step:290/100000 loss:4.2751 t:84868ms step:289ms
step:300/100000 loss:4.2268 t:87786ms step:291ms
step:310/100000 loss:4.0652 t:90703ms step:292ms
step:320/100000 loss:4.1517 t:93618ms step:290ms
step:330/100000 loss:4.0390 t:96535ms step:291ms
step:340/100000 loss:4.1310 t:99451ms step:291ms
step:350/100000 loss:4.2786 t:102379ms step:290ms
step:360/100000 loss:4.3711 t:105243ms step:222ms
step:370/100000 loss:4.1844 t:107222ms step:198ms
step:380/100000 loss:4.0531 t:109206ms step:200ms
