START: BZ_caps128  Fri Apr  3 20:11:11 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:930611 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:230ms step:230ms
step:2/100000 loss:6.6796 t:427ms step:197ms
step:3/100000 loss:6.2050 t:621ms step:193ms
step:4/100000 loss:6.0701 t:828ms step:207ms
step:5/100000 loss:6.1451 t:1020ms step:192ms
step:10/100000 loss:5.8844 t:1983ms step:191ms
step:20/100000 loss:5.5979 t:3917ms step:194ms
step:30/100000 loss:5.0715 t:5851ms step:193ms
step:40/100000 loss:5.0177 t:7782ms step:193ms
step:50/100000 loss:4.8508 t:9720ms step:191ms
step:60/100000 loss:4.7853 t:11651ms step:193ms
step:70/100000 loss:4.6297 t:13585ms step:194ms
step:80/100000 loss:4.5680 t:15515ms step:194ms
step:90/100000 loss:4.5465 t:17467ms step:193ms
step:100/100000 loss:4.6199 t:19397ms step:193ms
step:110/100000 loss:4.4731 t:21329ms step:193ms
step:120/100000 loss:4.3317 t:23254ms step:191ms
step:130/100000 loss:4.4051 t:25198ms step:191ms
step:140/100000 loss:4.2630 t:27137ms step:194ms
step:150/100000 loss:4.4757 t:29074ms step:193ms
step:160/100000 loss:4.2862 t:31013ms step:194ms
step:170/100000 loss:4.2834 t:32943ms step:192ms
step:180/100000 loss:4.2879 t:34887ms step:193ms
step:190/100000 loss:4.1808 t:36813ms step:192ms
step:200/100000 loss:4.1187 t:38753ms step:193ms
step:210/100000 loss:4.0867 t:40685ms step:194ms
step:220/100000 loss:4.2139 t:42626ms step:193ms
step:230/100000 loss:4.2824 t:44559ms step:193ms
step:240/100000 loss:3.9933 t:46492ms step:194ms
step:250/100000 loss:4.1867 t:48426ms step:193ms
step:260/100000 loss:4.1967 t:50399ms step:195ms
step:270/100000 loss:4.0712 t:52331ms step:192ms
step:280/100000 loss:4.0114 t:54253ms step:194ms
step:290/100000 loss:4.2657 t:56184ms step:192ms
step:300/100000 loss:4.1643 t:58133ms step:194ms
step:310/100000 loss:4.0264 t:60063ms step:192ms
step:320/100000 loss:4.1181 t:61997ms step:194ms
step:330/100000 loss:3.9389 t:63941ms step:192ms
step:340/100000 loss:4.0235 t:65875ms step:193ms
step:350/100000 loss:4.2697 t:67807ms step:192ms
step:360/100000 loss:4.2398 t:69737ms step:193ms
step:370/100000 loss:4.0370 t:71679ms step:193ms
step:380/100000 loss:3.9309 t:73614ms step:194ms
