Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:878387 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:308ms step:308ms
step:2/100000 loss:6.6796 t:502ms step:194ms
step:3/100000 loss:6.2051 t:697ms step:195ms
step:4/100000 loss:6.0701 t:889ms step:192ms
step:5/100000 loss:6.1457 t:1078ms step:189ms
step:10/100000 loss:5.8832 t:2055ms step:191ms
step:20/100000 loss:5.5672 t:4032ms step:202ms
step:30/100000 loss:5.0978 t:6101ms step:207ms
step:40/100000 loss:5.0167 t:8055ms step:199ms
step:50/100000 loss:4.8450 t:9972ms step:191ms
step:60/100000 loss:4.8130 t:11922ms step:191ms
step:70/100000 loss:4.6249 t:13851ms step:196ms
step:80/100000 loss:4.5786 t:15775ms step:193ms
step:90/100000 loss:4.5685 t:17760ms step:191ms
step:100/100000 loss:4.6237 t:19735ms step:194ms
step:110/100000 loss:4.4607 t:21751ms step:205ms
step:120/100000 loss:4.3304 t:23708ms step:191ms
step:130/100000 loss:4.4139 t:25639ms step:190ms
step:140/100000 loss:4.2791 t:27571ms step:195ms
step:150/100000 loss:4.4688 t:29515ms step:196ms
step:160/100000 loss:4.2943 t:31461ms step:204ms
step:170/100000 loss:4.2510 t:33393ms step:195ms
step:180/100000 loss:4.3218 t:35335ms step:192ms
step:190/100000 loss:4.1642 t:37277ms step:190ms
step:200/100000 loss:4.1473 t:39212ms step:189ms
step:210/100000 loss:4.1233 t:41182ms step:194ms
step:220/100000 loss:4.2000 t:43115ms step:193ms
step:230/100000 loss:4.2657 t:45053ms step:196ms
step:240/100000 loss:3.9759 t:47008ms step:195ms
step:250/100000 loss:4.1660 t:48958ms step:199ms
step:260/100000 loss:4.1810 t:50937ms step:192ms
step:270/100000 loss:4.0477 t:52895ms step:190ms
step:280/100000 loss:3.9651 t:54838ms step:196ms
step:290/100000 loss:4.1971 t:56784ms step:194ms
step:300/100000 loss:4.0987 t:58730ms step:198ms
step:310/100000 loss:4.0070 t:60665ms step:194ms
step:320/100000 loss:4.0125 t:62601ms step:196ms
step:330/100000 loss:3.8225 t:64555ms step:197ms
step:340/100000 loss:3.8684 t:66528ms step:190ms
step:350/100000 loss:4.1099 t:68468ms step:191ms
step:360/100000 loss:4.0698 t:70422ms step:202ms
step:370/100000 loss:3.8805 t:72364ms step:196ms
step:380/100000 loss:3.7668 t:74305ms step:193ms
step:390/100000 loss:3.6955 t:76237ms step:197ms
