Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:753971 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:223ms step:223ms
step:2/100000 loss:6.6800 t:407ms step:184ms
step:3/100000 loss:6.2066 t:592ms step:185ms
step:4/100000 loss:6.0702 t:775ms step:183ms
step:5/100000 loss:6.1428 t:957ms step:181ms
step:10/100000 loss:5.8847 t:1859ms step:183ms
step:20/100000 loss:5.5584 t:3748ms step:191ms
step:30/100000 loss:5.0422 t:5670ms step:190ms
step:40/100000 loss:5.0060 t:7538ms step:192ms
step:50/100000 loss:4.8565 t:9359ms step:181ms
step:60/100000 loss:4.8006 t:11172ms step:183ms
step:70/100000 loss:4.6435 t:13002ms step:183ms
step:80/100000 loss:4.5544 t:14830ms step:179ms
step:90/100000 loss:4.5380 t:16652ms step:181ms
step:100/100000 loss:4.6283 t:18470ms step:187ms
step:110/100000 loss:4.4854 t:20292ms step:182ms
step:120/100000 loss:4.3209 t:22104ms step:182ms
step:130/100000 loss:4.3912 t:23932ms step:180ms
step:140/100000 loss:4.2578 t:25822ms step:186ms
step:150/100000 loss:4.4706 t:27704ms step:189ms
step:160/100000 loss:4.2782 t:29573ms step:186ms
step:170/100000 loss:4.2691 t:31453ms step:188ms
step:180/100000 loss:4.3174 t:33320ms step:190ms
step:190/100000 loss:4.2073 t:35188ms step:184ms
step:200/100000 loss:4.1470 t:37070ms step:185ms
step:210/100000 loss:4.1199 t:38945ms step:184ms
step:220/100000 loss:4.2526 t:40800ms step:186ms
step:230/100000 loss:4.3177 t:42655ms step:191ms
step:240/100000 loss:4.0611 t:44490ms step:185ms
step:250/100000 loss:4.2163 t:46336ms step:182ms
step:260/100000 loss:4.2381 t:48183ms step:182ms
step:270/100000 loss:4.0947 t:50108ms step:195ms
step:280/100000 loss:4.0625 t:51988ms step:187ms
step:290/100000 loss:4.2887 t:53857ms step:185ms
step:300/100000 loss:4.2182 t:55744ms step:185ms
step:310/100000 loss:4.0901 t:57641ms step:187ms
step:320/100000 loss:4.1924 t:59531ms step:185ms
step:330/100000 loss:4.0067 t:61414ms step:189ms
step:340/100000 loss:4.1311 t:63274ms step:187ms
step:350/100000 loss:4.2977 t:65205ms step:189ms
step:360/100000 loss:4.3439 t:67076ms step:185ms
step:370/100000 loss:4.1606 t:68918ms step:181ms
step:380/100000 loss:4.0639 t:70765ms step:180ms
step:390/100000 loss:3.9981 t:72614ms step:190ms
