START: BG_muon_warm300  Fri Apr  3 18:33:46 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:226ms step:226ms
step:2/100000 loss:6.6796 t:410ms step:184ms
step:3/100000 loss:6.2050 t:593ms step:183ms
step:4/100000 loss:6.0702 t:780ms step:186ms
step:5/100000 loss:6.1457 t:967ms step:186ms
step:10/100000 loss:5.8862 t:1900ms step:186ms
step:20/100000 loss:5.5726 t:3796ms step:184ms
step:30/100000 loss:5.1100 t:5656ms step:185ms
step:40/100000 loss:5.0130 t:7521ms step:186ms
step:50/100000 loss:4.8407 t:9384ms step:186ms
step:60/100000 loss:4.8193 t:11255ms step:186ms
step:70/100000 loss:4.6239 t:13126ms step:187ms
step:80/100000 loss:4.5884 t:15004ms step:186ms
step:90/100000 loss:4.5809 t:16868ms step:185ms
step:100/100000 loss:4.6392 t:18743ms step:188ms
step:110/100000 loss:4.4977 t:20606ms step:186ms
step:120/100000 loss:4.3588 t:22469ms step:185ms
step:130/100000 loss:4.4018 t:24352ms step:185ms
step:140/100000 loss:4.2797 t:26224ms step:187ms
step:150/100000 loss:4.4885 t:28094ms step:185ms
step:160/100000 loss:4.3123 t:29967ms step:185ms
step:170/100000 loss:4.2818 t:31850ms step:186ms
step:180/100000 loss:4.4050 t:33716ms step:187ms
step:190/100000 loss:4.2044 t:35581ms step:187ms
step:200/100000 loss:4.1569 t:37453ms step:187ms
step:210/100000 loss:4.1483 t:39364ms step:187ms
step:220/100000 loss:4.2647 t:41274ms step:187ms
step:230/100000 loss:4.3203 t:43138ms step:188ms
step:240/100000 loss:4.0425 t:45000ms step:186ms
step:250/100000 loss:4.2565 t:46876ms step:189ms
step:260/100000 loss:4.2734 t:48735ms step:187ms
step:270/100000 loss:4.1126 t:50601ms step:186ms
step:280/100000 loss:4.0544 t:52487ms step:205ms
step:290/100000 loss:4.2947 t:54349ms step:186ms
step:300/100000 loss:4.2260 t:56210ms step:186ms
step:310/100000 loss:4.1146 t:58080ms step:189ms
step:320/100000 loss:4.2051 t:59962ms step:186ms
step:330/100000 loss:4.0278 t:61821ms step:187ms
step:340/100000 loss:4.2124 t:63689ms step:185ms
step:350/100000 loss:4.3438 t:65555ms step:186ms
step:360/100000 loss:4.3419 t:67442ms step:187ms
step:370/100000 loss:4.1983 t:69309ms step:187ms
step:380/100000 loss:4.0596 t:71176ms step:187ms
