Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:4176264 arch:skc layers:8 dim:256 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:True(4h3o@L1) vrl:False xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.02 scalar_lr=0.015 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=True
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=False weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9366 t:563ms step:563ms
step:2/100000 loss:6.9158 t:1083ms step:519ms
step:3/100000 loss:6.3276 t:1603ms step:519ms
step:4/100000 loss:7.3504 t:2120ms step:516ms
step:5/100000 loss:7.1264 t:2636ms step:516ms
step:10/100000 loss:6.9212 t:5216ms step:515ms
step:20/100000 loss:5.6840 t:10392ms step:533ms
step:30/100000 loss:5.6028 t:15527ms step:509ms
step:40/100000 loss:5.4195 t:20679ms step:515ms
step:50/100000 loss:5.0771 t:25792ms step:511ms
step:60/100000 loss:5.0594 t:30924ms step:514ms
step:70/100000 loss:4.7381 t:36037ms step:509ms
step:80/100000 loss:4.6773 t:40962ms step:486ms
step:90/100000 loss:4.5677 t:46007ms step:510ms
step:100/100000 loss:4.6940 t:51170ms step:526ms
step:110/100000 loss:4.4368 t:56346ms step:511ms
step:120/100000 loss:4.2545 t:61465ms step:517ms
step:130/100000 loss:4.3487 t:66605ms step:511ms
step:140/100000 loss:4.1437 t:71721ms step:512ms
step:150/100000 loss:4.3380 t:76824ms step:510ms
step:160/100000 loss:4.1159 t:81962ms step:517ms
step:170/100000 loss:4.0773 t:87119ms step:509ms
step:180/100000 loss:4.0724 t:92305ms step:562ms
step:190/100000 loss:3.8742 t:97684ms step:513ms
step:200/100000 loss:3.8366 t:102784ms step:510ms
step:210/100000 loss:3.6819 t:107889ms step:508ms
step:220/100000 loss:3.6209 t:113015ms step:515ms
step:230/100000 loss:3.5900 t:118136ms step:507ms
step:240/100000 loss:3.2120 t:123293ms step:512ms
step:250/100000 loss:3.2881 t:128422ms step:511ms
step:260/100000 loss:3.2596 t:133538ms step:515ms
step:270/100000 loss:3.0521 t:138661ms step:513ms
step:280/100000 loss:2.8876 t:143780ms step:508ms
step:290/100000 loss:2.9892 t:148896ms step:509ms
step:300/100000 loss:2.9129 t:154031ms step:512ms
step:310/100000 loss:2.7543 t:159161ms step:513ms
step:320/100000 loss:2.6974 t:164271ms step:507ms
step:330/100000 loss:2.5977 t:169392ms step:518ms
step:340/100000 loss:2.6884 t:174601ms step:513ms
step:350/100000 loss:2.6468 t:179711ms step:510ms
step:360/100000 loss:2.7105 t:184844ms step:512ms
step:370/100000 loss:2.4902 t:189971ms step:515ms
step:380/100000 loss:2.3678 t:195056ms step:510ms
step:390/100000 loss:2.3644 t:200199ms step:517ms
