START: BK_vrl_only  Fri Apr  3 18:54:13 CDT 2026
Ternary Reasoner — MLX local testing
Python 3.12.3 (main, Apr  9 2024, 08:09:14) [Clang 15.0.0 (clang-1500.3.9.4)]
MLX 0.31.1
model_params:852275 arch:skc layers:6 dim:128 heads:4 seq_len:256
feedback:False passes:1 every:2 eval_passes:2 capsule:False engram:False(4h2o@L1) vrl:True xsa_start:999 partial_rope:16 lrelu2:lrelu2 shared_blocks:0
optimizer: matrix_lr=0.035 scalar_lr=0.025 embed_lr=0.035 muon_wd=0.04 adam_wd=0.04
eval: sliding=True@32 temp_scaling=False ttt=False ngram_cache=False
turbo_quant: train=False export=1 kv=True
convergence: noise=0.0 sdepth=0.0 ema_eval=False self_distill=0.0 curriculum=True(seq:64->128->256 @35%/65%)
weight_averaging: lawa=True(k=5 freq=100) swa=True(every=50 start_scale=0.2) smeargate=True
radical: tko=True weight_sharing=0 inside_out=0(p1=0.2 p2=0.55) skc=True deq=0
step:1/100000 loss:6.9357 t:226ms step:226ms
step:2/100000 loss:6.6796 t:409ms step:183ms
step:3/100000 loss:6.2050 t:593ms step:183ms
step:4/100000 loss:6.0702 t:777ms step:184ms
step:5/100000 loss:6.1458 t:960ms step:183ms
step:10/100000 loss:5.8754 t:1886ms step:185ms
step:20/100000 loss:5.5652 t:3734ms step:185ms
step:30/100000 loss:5.0719 t:5588ms step:187ms
step:40/100000 loss:4.9951 t:7448ms step:185ms
step:50/100000 loss:4.8481 t:9302ms step:186ms
step:60/100000 loss:4.8038 t:11159ms step:186ms
step:70/100000 loss:4.6317 t:13057ms step:192ms
step:80/100000 loss:4.5839 t:14954ms step:185ms
step:90/100000 loss:4.5516 t:16808ms step:186ms
step:100/100000 loss:4.6154 t:18653ms step:183ms
step:110/100000 loss:4.4681 t:20496ms step:183ms
step:120/100000 loss:4.3375 t:22361ms step:184ms
step:130/100000 loss:4.4398 t:24208ms step:186ms
step:140/100000 loss:4.2318 t:26052ms step:184ms
step:150/100000 loss:4.4587 t:27896ms step:183ms
step:160/100000 loss:4.2414 t:29764ms step:188ms
step:170/100000 loss:4.3033 t:31615ms step:184ms
step:180/100000 loss:4.3389 t:33475ms step:187ms
step:190/100000 loss:4.1803 t:35331ms step:186ms
step:200/100000 loss:4.1337 t:37192ms step:184ms
step:210/100000 loss:4.0931 t:39047ms step:185ms
step:220/100000 loss:4.2410 t:40900ms step:186ms
step:230/100000 loss:4.2889 t:42754ms step:185ms
step:240/100000 loss:4.0286 t:44614ms step:184ms
step:250/100000 loss:4.2155 t:46468ms step:186ms
step:260/100000 loss:4.2141 t:48327ms step:183ms
step:270/100000 loss:4.0886 t:50168ms step:182ms
step:280/100000 loss:4.0609 t:52021ms step:185ms
step:290/100000 loss:4.2429 t:53872ms step:184ms
step:300/100000 loss:4.1924 t:55721ms step:186ms
step:310/100000 loss:4.0626 t:57578ms step:186ms
step:320/100000 loss:4.1496 t:59448ms step:184ms
step:330/100000 loss:4.0064 t:61306ms step:187ms
step:340/100000 loss:4.1272 t:63163ms step:186ms
step:350/100000 loss:4.2589 t:65020ms step:186ms
step:360/100000 loss:4.3011 t:66892ms step:185ms
step:370/100000 loss:4.1722 t:68745ms step:187ms
step:380/100000 loss:4.0407 t:70607ms step:185ms
