[ttt] stageb_v2_scalar_lqtop1_embed150_wd082_qkg5125_seed999_ttt_rank80_p2500 2026-05-01T12:41:22+00:00
ARTIFACT_DIR=/workspace/pg_stageb_v2_forced/artifacts
ATTN_CLIP_SIGMAS=13.0
CASEOPS_ENABLED=1
DATA_PATH=/workspace/pg_stageb_v2_forced/datasets/fineweb10B_sp8192_lossless_caps_caseops_v1_reserved
EMBED_CLIP_SIGMAS=15.0
EVAL_SEQ_LEN=2048
GATED_ATTN_QUANT_GATE=1
MATRIX_CLIP_SIGMAS=12.65
MLP_CLIP_SIGMAS=11.75
NPROC_PER_NODE=8
QK_GAIN_INIT=5.125
RUN_ID=stageb_v2_scalar_lqtop1_embed150_wd082_qkg5125_seed999_ttt_rank80_p2500
SCALAR_QUANT_ENABLED=1
SEED=999
SPARSE_ATTN_GATE_SCALE=0.75
TOKENIZER_PATH=/workspace/pg_stageb_v2_forced/tokenizers/fineweb_8192_bpe_lossless_caps_caseops_v1_reserved.model
WARMDOWN_FRAC=0.82
W0501 12:41:23.703000 133637 torch/distributed/run.py:803] 
W0501 12:41:23.703000 133637 torch/distributed/run.py:803] *****************************************
W0501 12:41:23.703000 133637 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0501 12:41:23.703000 133637 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
  adam_wd: 0.02
  artifact_dir: /workspace/pg_stageb_v2_forced/artifacts
  attn_clip_sigmas: 13.0
  attn_out_gate_enabled: False
  attn_out_gate_src: proj
  beta1: 0.9
  beta2: 0.95
  caseops_enabled: True
  compressor: brotli
  data_dir: ./data/
  datasets_dir: /workspace/pg_stageb_v2_forced/datasets/fineweb10B_sp8192_lossless_caps_caseops_v1_reserved
  distributed: True
  ema_decay: 0.9965
  embed_bits: 7
  embed_clip_sigmas: 15.0
  embed_lr: 0.6
  embed_wd: 0.085
  enable_looping_at: 0.35
  eval_seq_len: 2048
  eval_stride: 64
  fused_ce_enabled: True
  fused_mlp_enabled: True
  gate_window: 12
  gated_attn_enabled: False
  gated_attn_init_std: 0.01
  gated_attn_quant_gate: True
  global_ttt_batch_seqs: 32
  global_ttt_chunk_tokens: 32768
  global_ttt_epochs: 1
  global_ttt_grad_clip: 1.0
  global_ttt_lr: 0.001
  global_ttt_momentum: 0.9
  global_ttt_respect_doc_boundaries: True
  global_ttt_warmup_chunks: 0
  global_ttt_warmup_start_lr: 0.0
  gptq_calibration_batches: 20
  gptq_reserve_seconds: 8.0
  grad_accum_steps: 1
  grad_clip_norm: 0.3
  is_main_process: True
  iterations: 20000
  ln_scale: True
  local_rank: 0
  logfile: /workspace/pg_stageb_v2_forced/artifacts/stageb_v2_scalar_lqtop1_embed150_wd082_qkg5125_seed999_ttt_rank80_p2500.txt
  logit_softcap: 30.0
  loop_end: 5
  loop_start: 3
  lqer_asym_enabled: True
  lqer_asym_group: 64
  lqer_enabled: True
  lqer_factor_bits: 4
  lqer_rank: 4
  lqer_top_k: 1
  matrix_bits: 6
  matrix_clip_sigmas: 12.65
  matrix_lr: 0.026
  max_wallclock_seconds: 600.0
  min_lr: 0.1
  mlp_clip_sigmas: 11.75
  mlp_mult: 4.0
  model_dim: 512
  model_path: /workspace/pg_stageb_v2_forced/artifacts/final_model.pt
  muon_backend_steps: 5
  muon_momentum: 0.97
  muon_momentum_warmup_start: 0.92
  muon_momentum_warmup_steps: 1500
  muon_row_normalize: True
  muon_wd: 0.095
  ngram_mix_alpha: 0.0
  ngram_row_k: 8.0
  ngram_smooth: 0.05
  ngram_unigram_mix: 0.05
  num_heads: 8
  num_kv_heads: 4
  num_layers: 11
  num_loops: 2
  parallel_final_lane: mean
  parallel_start_layer: 8
  phased_ttt_num_phases: 3
  phased_ttt_prefix_docs: 2500
  qk_gain_init: 5.125
  quantized_model_path: /workspace/pg_stageb_v2_forced/artifacts/final_model.int6.ptz
  rank: 0
  rope_base: 10000.0
  rope_dims: 16
  rope_train_seq_len: 2048
  rope_yarn: False
  run_id: stageb_v2_scalar_lqtop1_embed150_wd082_qkg5125_seed999_ttt_rank80_p2500
  scalar_lr: 0.02
  scalar_quant_enabled: True
  seed: 999
  skip_gates_enabled: True
  smear_gate_enabled: True
  sparse_attn_gate_enabled: True
  sparse_attn_gate_init_std: 0.0
  sparse_attn_gate_scale: 0.75
  tie_embeddings: True
  tied_embed_init_std: 0.005
  tied_embed_lr: 0.03
  tokenizer_path: /workspace/pg_stageb_v2_forced/tokenizers/fineweb_8192_bpe_lossless_caps_caseops_v1_reserved.model
  train_batch_tokens: 786432
  train_files: /workspace/pg_stageb_v2_forced/datasets/fineweb10B_sp8192_lossless_caps_caseops_v1_reserved/fineweb_train_*.bin
  train_log_every: 100
  train_seq_len: 2048
  ttt_batch_size: 64
  ttt_beta1: 0.0
  ttt_beta2: 0.99
  ttt_chunk_size: 48
  ttt_enabled: True
  ttt_eval_batches: 
  ttt_eval_seq_len: 2048
  ttt_grad_steps: 1
  ttt_k_lora: True
  ttt_lora_lr: 0.0001
  ttt_lora_rank: 80
  ttt_mlp_lora: True
  ttt_o_lora: True
  ttt_optimizer: adam
  ttt_weight_decay: 0.5
  val_batch_tokens: 524288
  val_bytes_files: /workspace/pg_stageb_v2_forced/datasets/fineweb10B_sp8192_lossless_caps_caseops_v1_reserved/fineweb_val_bytes_*.bin
  val_doc_fraction: 1.0
  val_files: /workspace/pg_stageb_v2_forced/datasets/fineweb10B_sp8192_lossless_caps_caseops_v1_reserved/fineweb_val_*.bin
  val_loss_every: 0
  vocab_size: 8192
  warmdown_frac: 0.82
  warmup_steps: 20
  world_size: 8
  xsa_last_n: 11
train_shards: 80
val_tokens: 47851520
TTT_EVAL_ONLY=1 — skipping training + GPTQ, loading saved artifact for TTT eval
ttt_lora_alpha: 144.0
ttt_warm_start_a: True
ttt_weight_decay: 0.5
ttt_lora:warming up compile (random tokens, no val data)
ttt_lora:compile warmup done (104.3s)

beginning TTT eval timer
ttt_phased: total_docs:50000 prefix_docs:2500 suffix_docs:47500 num_phases:3 boundaries:[833, 1666, 2500]
ttp: b781/782 bl:2.1557 bb:1.0547 rl:2.1557 rb:1.0547 dl:17258-30330 gd:0
ttpp: phase:1/3 pd:1296 gd:833 t:215.0s
tttg: c1/131 lr:0.001000 t:0.4s
tttg: c2/131 lr:0.001000 t:0.5s
tttg: c3/131 lr:0.000999 t:0.6s
tttg: c4/131 lr:0.000999 t:0.6s
tttg: c5/131 lr:0.000998 t:0.7s
tttg: c6/131 lr:0.000996 t:0.8s
tttg: c7/131 lr:0.000995 t:0.9s
tttg: c8/131 lr:0.000993 t:0.9s
tttg: c9/131 lr:0.000991 t:1.0s
tttg: c10/131 lr:0.000988 t:1.1s
tttg: c11/131 lr:0.000985 t:2.2s
tttg: c12/131 lr:0.000982 t:2.2s
tttg: c13/131 lr:0.000979 t:2.3s
tttg: c14/131 lr:0.000976 t:2.4s
tttg: c15/131 lr:0.000972 t:2.5s
tttg: c16/131 lr:0.000968 t:2.5s
tttg: c17/131 lr:0.000963 t:2.6s
tttg: c18/131 lr:0.000958 t:2.7s
tttg: c19/131 lr:0.000953 t:2.8s
tttg: c20/131 lr:0.000948 t:2.8s
tttg: c21/131 lr:0.000943 t:2.9s
tttg: c22/131 lr:0.000937 t:3.0s
tttg: c23/131 lr:0.000931 t:3.0s
tttg: c24/131 lr:0.000925 t:3.1s
tttg: c25/131 lr:0.000918 t:3.2s
tttg: c26/131 lr:0.000911 t:3.3s
tttg: c27/131 lr:0.000905 t:3.4s
tttg: c28/131 lr:0.000897 t:3.4s
tttg: c29/131 lr:0.000890 t:3.5s
tttg: c30/131 lr:0.000882 t:3.6s
tttg: c31/131 lr:0.000874 t:3.7s
tttg: c32/131 lr:0.000866 t:3.7s
tttg: c33/131 lr:0.000858 t:3.8s
tttg: c34/131 lr:0.000849 t:3.9s
tttg: c35/131 lr:0.000841 t:4.0s
tttg: c36/131 lr:0.000832 t:4.0s
tttg: c37/131 lr:0.000822 t:4.1s
tttg: c38/131 lr:0.000813 t:4.2s
tttg: c39/131 lr:0.000804 t:4.3s
tttg: c40/131 lr:0.000794 t:4.3s
tttg: c41/131 lr:0.000784 t:4.4s
tttg: c42/131 lr:0.000774 t:4.5s
tttg: c43/131 lr:0.000764 t:4.6s
tttg: c44/131 lr:0.000753 t:4.6s
tttg: c45/131 lr:0.000743 t:4.7s
tttg: c46/131 lr:0.000732 t:4.8s
tttg: c47/131 lr:0.000722 t:4.9s
tttg: c48/131 lr:0.000711 t:4.9s
tttg: c49/131 lr:0.000700 t:5.0s
tttg: c50/131 lr:0.000689 t:5.1s
tttg: c51/131 lr:0.000677 t:5.2s
tttg: c52/131 lr:0.000666 t:5.2s
tttg: c53/131 lr:0.000655 t:5.3s
tttg: c54/131 lr:0.000643 t:5.4s
tttg: c55/131 lr:0.000631 t:5.5s
tttg: c56/131 lr:0.000620 t:5.5s
tttg: c57/131 lr:0.000608 t:5.6s
tttg: c58/131 lr:0.000596 t:5.7s
tttg: c59/131 lr:0.000584 t:5.8s
tttg: c60/131 lr:0.000572 t:5.8s
tttg: c61/131 lr:0.000560 t:5.9s
tttg: c62/131 lr:0.000548 t:6.0s
tttg: c63/131 lr:0.000536 t:6.1s
tttg: c64/131 lr:0.000524 t:6.1s
tttg: c65/131 lr:0.000512 t:6.2s
tttg: c66/131 lr:0.000500 t:6.3s
tttg: c67/131 lr:0.000488 t:6.4s
tttg: c68/131 lr:0.000476 t:6.4s
tttg: c69/131 lr:0.000464 t:6.5s
tttg: c70/131 lr:0.000452 t:6.6s
tttg: c71/131 lr:0.000440 t:6.7s
tttg: c72/131 lr:0.000428 t:6.8s
tttg: c73/131 lr:0.000416 t:6.8s
tttg: c74/131 lr:0.000404 t:6.9s
tttg: c75/131 lr:0.000392 t:7.0s
tttg: c76/131 lr:0.000380 t:7.1s
tttg: c77/131 lr:0.000369 t:7.1s
tttg: c78/131 lr:0.000357 t:7.2s
tttg: c79/131 lr:0.000345 t:7.3s
tttg: c80/131 lr:0.000334 t:7.4s
tttg: c81/131 lr:0.000323 t:7.4s
tttg: c82/131 lr:0.000311 t:7.5s
tttg: c83/131 lr:0.000300 t:7.6s
tttg: c84/131 lr:0.000289 t:7.7s
tttg: c85/131 lr:0.000278 t:7.7s
tttg: c86/131 lr:0.000268 t:7.8s
tttg: c87/131 lr:0.000257 t:7.9s
tttg: c88/131 lr:0.000247 t:8.0s
tttg: c89/131 lr:0.000236 t:8.0s
tttg: c90/131 lr:0.000226 t:8.1s
tttg: c91/131 lr:0.000216 t:8.2s
tttg: c92/131 lr:0.000206 t:8.3s
tttg: c93/131 lr:0.000196 t:8.4s
tttg: c94/131 lr:0.000187 t:8.4s
tttg: c95/131 lr:0.000178 t:8.5s
tttg: c96/131 lr:0.000168 t:8.6s
tttg: c97/131 lr:0.000159 t:8.7s
tttg: c98/131 lr:0.000151 t:8.8s
tttg: c99/131 lr:0.000142 t:8.8s
tttg: c100/131 lr:0.000134 t:8.9s
tttg: c101/131 lr:0.000126 t:9.0s
tttg: c102/131 lr:0.000118 t:9.0s
tttg: c103/131 lr:0.000110 t:9.1s
tttg: c104/131 lr:0.000103 t:9.2s
tttg: c105/131 lr:0.000095 t:9.3s
tttg: c106/131 lr:0.000089 t:9.3s
tttg: c107/131 lr:0.000082 t:9.4s
tttg: c108/131 lr:0.000075 t:9.5s
tttg: c109/131 lr:0.000069 t:9.6s
tttg: c110/131 lr:0.000063 t:9.7s
tttg: c111/131 lr:0.000057 t:9.7s
tttg: c112/131 lr:0.000052 t:9.8s
tttg: c113/131 lr:0.000047 t:9.9s
tttg: c114/131 lr:0.000042 t:10.0s
tttg: c115/131 lr:0.000037 t:10.0s
tttg: c116/131 lr:0.000032 t:10.1s
tttg: c117/131 lr:0.000028 t:10.2s
tttg: c118/131 lr:0.000024 t:10.3s
tttg: c119/131 lr:0.000021 t:10.3s
tttg: c120/131 lr:0.000018 t:10.4s
tttg: c121/131 lr:0.000015 t:10.5s
tttg: c122/131 lr:0.000012 t:10.6s
tttg: c123/131 lr:0.000009 t:10.6s
tttg: c124/131 lr:0.000007 t:10.7s
tttg: c125/131 lr:0.000005 t:10.8s
tttg: c126/131 lr:0.000004 t:10.9s
tttg: c127/131 lr:0.000002 t:10.9s
tttg: c128/131 lr:0.000001 t:11.0s
tttg: c129/131 lr:0.000001 t:11.1s
tttg: c130/131 lr:0.000000 t:11.2s
ttpr: phase:1/3 t:227.9s
ttp: b755/782 bl:2.3907 bb:1.0798 rl:2.1873 rb:1.0584 dl:3397-3466 gd:0
ttp: b752/782 bl:2.3350 bb:1.0734 rl:2.2040 rb:1.0601 dl:3222-3283 gd:0
ttpp: phase:2/3 pd:2128 gd:1666 t:300.1s
tttg: c1/219 lr:0.001000 t:0.1s
tttg: c2/219 lr:0.001000 t:0.1s
tttg: c3/219 lr:0.001000 t:0.2s
tttg: c4/219 lr:0.001000 t:0.3s
tttg: c5/219 lr:0.000999 t:0.4s
tttg: c6/219 lr:0.000999 t:0.4s
tttg: c7/219 lr:0.000998 t:0.5s
tttg: c8/219 lr:0.000997 t:0.6s
tttg: c9/219 lr:0.000997 t:0.7s
tttg: c10/219 lr:0.000996 t:0.7s
tttg: c11/219 lr:0.000995 t:0.8s
tttg: c12/219 lr:0.000994 t:0.9s
tttg: c13/219 lr:0.000993 t:1.0s
tttg: c14/219 lr:0.000991 t:1.0s
tttg: c15/219 lr:0.000990 t:1.1s
tttg: c16/219 lr:0.000988 t:1.2s
tttg: c17/219 lr:0.000987 t:1.3s
tttg: c18/219 lr:0.000985 t:1.4s
tttg: c19/219 lr:0.000983 t:1.4s
tttg: c20/219 lr:0.000981 t:1.5s
tttg: c21/219 lr:0.000979 t:1.6s
tttg: c22/219 lr:0.000977 t:1.7s
tttg: c23/219 lr:0.000975 t:1.7s
tttg: c24/219 lr:0.000973 t:1.8s
tttg: c25/219 lr:0.000970 t:1.9s
tttg: c26/219 lr:0.000968 t:2.0s
tttg: c27/219 lr:0.000965 t:2.0s
tttg: c28/219 lr:0.000963 t:2.1s
tttg: c29/219 lr:0.000960 t:2.2s
tttg: c30/219 lr:0.000957 t:2.3s
tttg: c31/219 lr:0.000954 t:2.3s
tttg: c32/219 lr:0.000951 t:2.4s
tttg: c33/219 lr:0.000948 t:2.5s
tttg: c34/219 lr:0.000945 t:2.6s
tttg: c35/219 lr:0.000941 t:2.6s
tttg: c36/219 lr:0.000938 t:2.7s
tttg: c37/219 lr:0.000934 t:2.8s
tttg: c38/219 lr:0.000931 t:2.9s
tttg: c39/219 lr:0.000927 t:2.9s
tttg: c40/219 lr:0.000923 t:3.0s
tttg: c41/219 lr:0.000919 t:3.1s
tttg: c42/219 lr:0.000915 t:3.2s
tttg: c43/219 lr:0.000911 t:3.3s
tttg: c44/219 lr:0.000907 t:3.3s
tttg: c45/219 lr:0.000903 t:3.4s
tttg: c46/219 lr:0.000898 t:3.5s
tttg: c47/219 lr:0.000894 t:3.6s
tttg: c48/219 lr:0.000890 t:3.6s
tttg: c49/219 lr:0.000885 t:3.7s
tttg: c50/219 lr:0.000880 t:3.8s
tttg: c51/219 lr:0.000876 t:3.9s
tttg: c52/219 lr:0.000871 t:4.0s
tttg: c53/219 lr:0.000866 t:4.0s
